Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zMission_Char01/Line00087=¡Tú no eres la Reina de las Cuchillas! ¡No tienes ningún derecho aquí, traidora! /// You are not the Queen of Blades! You have no claim here, traitor!
Conversation/zMission_Char01/Line00088=Ya conseguí la mitad de los huevos, falsa Reina. Pronto engendraré un ejército que te aplastará. /// I am halfway done, false queen. Soon I will spawn an army that will crush you.
Conversation/zMission_Char01/Line00089=Suficiente. Mientras tú robabas huevos, yo estuve creando tropas. ¡Déjame recordarte cómo luchan los zerg! /// Enough. While you've been stealing eggs, I've been making troops. Let me remind you how the zerg fight!
Conversation/zMission_Char01/Line00090=¡Tienes tanto poder! /// You have such power!
Conversation/zMission_Char01/Line00091=Mientras el Enjambre sobreviva, seré eterna. /// I am eternal as long as the Swarm survives.
Conversation/zMission_Char01/Line00092=Yo soy la verdadera Reina de los zerg. ¡Más rápida y más poderosa! /// I am the true Queen of the Zerg. Faster and more powerful!
Conversation/zMission_Char01/Line00093=¿Cómo lograste destruir tantas criaturas salvajes? Soy la Reina del Enjambre... /// How did you take down so many feral creatures? I am the Queen of the Swarm...
Conversation/zMission_Char01/Line00094=¿Ni siquiera regresas para defender tu propio colmenar? ¿No tienes orgullo? /// You don't even return to defend your own hive cluster? How arrogant are you?
Conversation/zMission_Char01/Line00095=Eso podría ser muy útil. /// That could be very useful.
Conversation/zMission_Char01/Line00096=¿Dónde está la falsa Reina de las Cuchillas? ¿No tienes la fuerza para enfrentarme en batalla? /// Where is this false Queen of Blades? Do you not have the strength to meet me in battle?
Conversation/zMission_Char01/Line00097=Uetzis muy útiles. [Angry 70]Transformar[/Angry] de Zergueznos. Cualquier Zerguezno puede [Angry 70]transformarse[/Angry] en Uetzi. /// Banelings very useful. [Angry 70]Morph[/Angry] from zerglings. Any zergling can [Angry 70]morph[/Angry] to baneling.
Conversation/zMission_Char01/Line00099=Hay más huevos cerca. /// There are more eggs nearby.
Conversation/zMission_Char01/Line00101=Percibo más huevos. Aquí. /// I sense more eggs, here.
Conversation/zMission_Char01/Line00102=Fuerzas enemigas vulnerables a los Uetzis. Beneficioso crear más. /// Enemy forces vulnerable to Banelings. Beneficial to create more.
Conversation/zMission_Char01/Line00103=Uetzis transformados directamente de Zergueznos. /// Banelings morphed directly from zerglings.
Conversation/zMission_Char01/Line00106=Hay más huevos cerca. /// There are more eggs nearby.
Conversation/zMission_Char01/Line00107=Percibo más huevos. Aquí. /// I sense more eggs, here.
Conversation/zMission_Char01/Line00109=Zagara atrajo la atención de algunos Uetzis salvajes. [Surprise 70]¡La están atacando![/Surprise] /// Zagara has drawn the attention of some feral banelings. [Surprise 70]They are attacking her![/Surprise]
Conversation/zMission_Char01/Line00111=Las destruiré si tengo la oportunidad. /// I'll destroy them if I get a chance.
Conversation/zMission_Char01/Line00112=Encontramos varias estructuras terran infestadas en las cercanías. Parecen ser de interés para los zerg salvajes. /// We found several infested terran structures nearby. They seem to be of interest to the feral zerg.
Conversation/zMission_Char01/Line00113=Las destruiré si tengo la oportunidad. /// I'll destroy them if I get a chance.
Conversation/zMission_Char01/Line00114=Si es posible, deberíamos destruirlas. Así todos los zerg sabrán que usted gobierna el Enjambre y Carbonis. /// We should destroy them if possible, so that all zerg will know you rule the Swarm, and Char.
Conversation/zMission_Char01/Line00116=Destruimos una de las estructuras terran infestadas. Queda [Surprise 70]una más en pie.[/Surprise] /// We destroyed one of the infested terran structures. [Surprise 70]One more[/Surprise] remains.
Conversation/zMission_Char01/Line00117=Destruimos la última estructura terran infestada. /// We destroyed the last infested terran structure.
Conversation/zMission_Char01/Line00118=Este Nido de Uetzis está listo para eclosionar inmediatamente. /// This baneling nest is ready to hatch immediately.
Conversation/zMission_Char01/Line00119=Puedo percibir los huevos sin eclosionar. Ahora solo debo tomarlos antes que Zagara. /// I can sense the unhatched eggs. Now I just have to get them before Zagara.
Conversation/zMission_Char01/Line00120=Hay más huevos cerca. /// There are more eggs nearby.
Conversation/zMission_Char01/Line00121=Percibo más huevos. Aquí. /// I sense more eggs, here.
Conversation/zMission_Char01/Line00122=Zagara... /// Zagara...
Conversation/zMission_Char01/Line00123=Deberíamos transformar más unidades antes de atacar a Zagara. /// We should morph additional forces before engaging Zagara.
Conversation/zMission_Char01/Line00124=[Serious]Este nido[/Serious] tiene algo diferente. /// [Serious]Something[/Serious] is different about this nest.
Conversation/zMission_Char01/Line00125=Y ahora a derribar a Zagara. /// Now to take down Zagara.
Conversation/zMission_Char02/Comment00001=Psi disrupter /// Psi disrupter
Conversation/zMission_Char02/Comment00002=Another psi-disrupter: /// Another psi-disrupter:
Conversation/zMission_Char02/Comment00003=1st cannon comes online /// 1st cannon comes online
Conversation/zMission_Char02/Comment00004=Gorgon destroyed /// Gorgon destroyed
Conversation/zMission_Char02/Comment00005=Another gorgon arrives /// Another gorgon arrives
Conversation/zMission_Char02/Comment00006=More gorgon destroyed /// More gorgon destroyed
Conversation/zMission_Char02/Comment00007=Rescue a queen /// Rescue a queen
Conversation/zMission_Char02/Comment00008=Planetary fortress /// Planetary fortress
Conversation/zMission_Char02/Comment00009=Warfield sends a wave /// Warfield sends a wave
Conversation/zMission_Char02/Comment00010=Scourge Nest hits a gorgon just as it launches /// Scourge Nest hits a gorgon just as it launches
Conversation/zMission_Char02/Comment00011=The final scourge nest shoots down a gorgon. /// The final scourge nest shoots down a gorgon.
Conversation/zMission_Char02/Comment00012=Kerrigan taunts /// Kerrigan taunts
Conversation/zMission_Char02/Comment00013=Warfield Taunts /// Warfield Taunts
Conversation/zMission_Char02/Comment00014=Hydras /// Hydras
Conversation/zMission_Char02/Comment00015=gorgon approaching Kerrigan's base /// gorgon approaching Kerrigan's base
Conversation/zMission_Char02/Comment00016=Warfield orders a strike team to a scourge nest: /// Warfield orders a strike team to a scourge nest:
Conversation/zMission_Char02/Comment00017=Strike Team reached a scourge nest, now attacking it: /// Strike Team reached a scourge nest, now attacking it:
Conversation/zMission_Char02/Comment00018=First gorgon enters map /// First gorgon enters map
Conversation/zMission_Char02/Comment00019=If player hasn't yet activated a scourge nest: /// If player hasn't yet activated a scourge nest:
Conversation/zMission_Char02/Comment00020=If player has already activated a scourge nest: /// If player has already activated a scourge nest:
Conversation/zMission_Char02/Comment00021=In the case of either scenario, end with this: /// In the case of either scenario, end with this:
Conversation/zMission_Char02/Comment00022=Player gets creep to 2 scourge nests within 10 secons of each other. /// Player gets creep to 2 scourge nests within 10 secons of each other.
Conversation/zMission_Char02/Comment00023=Terran air forces approaching and the player has not yet planted his Spore crawlers: /// Terran air forces approaching and the player has not yet planted his Spore crawlers:
Conversation/zMission_Char02/Comment00024=alt if there is only one SC: /// alt if there is only one SC:
Conversation/zMission_Char02/Comment00025=Warfield Drops defenses between you and your base /// Warfield Drops defenses between you and your base
Conversation/zMission_Char02/Comment00026=Raven ordered to destroy stuff /// Raven ordered to destroy stuff
Conversation/zMission_Char02/Comment00027=Firebat runs away /// Firebat runs away
Conversation/zMission_Char02/Comment00028=Orbital 1 down /// Orbital 1 down
Conversation/zMission_Char02/Comment00029=Orbital 2 down /// Orbital 2 down
Conversation/zMission_Char02/Comment00030=Orbital 3 down /// Orbital 3 down
Conversation/zMission_Char02/Comment00031=Zerg Biomass /// Zerg Biomass
Conversation/zMission_Char02/Comment00032=Collected /// Collected
Conversation/zMission_Char02/Comment00033=Reminder /// Reminder
Conversation/zMission_Char02/Comment00034=Final Gorgon /// Final Gorgon
Conversation/zMission_Char02/Comment00035=Player attempts to attack the gorgon with ranged units. /// Player attempts to attack the gorgon with ranged units.
Conversation/zMission_Char02/Group00001=Char02 /// Char02
Conversation/zMission_Char02/Group00002=Mission /// Mission
Conversation/zMission_Char02/Group00003=VICTORY cinematic /// VICTORY cinematic
Conversation/zMission_Char02/Group00004=To Consider /// To Consider
Conversation/zMission_Char02/Group00005=Bonus Objective /// Bonus Objective
Conversation/zMission_Char02/Group00006=Gorgons coming, going, getting destroyed /// Gorgons coming, going, getting destroyed
Conversation/zMission_Char02/Group00007=Mission Start /// Mission Start
Conversation/zMission_Char02/Group00008=Scourge Nests come Online /// Scourge Nests come Online
Conversation/zMission_Char02/Group00009=Context /// Context
Conversation/zMission_Char02/Group00010=Firebats burning corpses: /// Firebats burning corpses:
Conversation/zMission_Char02/Group00011=Creep Tumors and how they work: /// Creep Tumors and how they work:
Conversation/zMission_Char02/Group00012=Specific taunt about Warfield's role. All lines must play in sequence /// Specific taunt about Warfield's role. All lines must play in sequence
Conversation/zMission_Char02/Group00013=OBSOLETE /// OBSOLETE
Conversation/zMission_Char02/Line00001=Mi Reina, el General Campoguerra llamó a un gorgóneo. ¡Se dirige a nuestro Colmenar! /// My queen, General Warfield has called in a Gorgon. It is headed for our hive cluster!
Conversation/zMission_Char02/Line00002=¡Rápido! ¡Expandan el talo a esos nidos de azotes para poder colocar un tumor de talo cerca de ellos! /// Hurry, spread creep to those Scourge Nests so we can place a creep tumor by them!
Conversation/zMission_Char02/Line00003=Eso despertará al nido de azotes. Espero que sea suficiente para destruir al gorgóneo. /// That will awaken the Scourge Nest. I hope it is enough to destroy the Gorgon.
Conversation/zMission_Char02/Line00004=Sí. /// It is.
Conversation/zMission_Char02/Line00005=Puedo sentirlo... ralentizándome. ¡Está ralentizando a todo el Enjambre! /// I can feel it... slowing me. Slowing the entire Swarm!
Conversation/zMission_Char02/Line00006=¡Campoguerra está usando un Distorsionador psiónico! /// Warfield is using a psi-disrupter!
Conversation/zMission_Char02/Line00007=No por mucho tiempo. Lo destruiré. /// Not for long. I'm going to destroy it.
Conversation/zMission_Char02/Line00008=¡Otro Distorsionador psiónico! /// Another psi-disrupter!
Conversation/zMission_Char02/Line00009=¡Destrúyelo! /// Destroy it!
Conversation/zMission_Char02/Line00010=¡Tenemos un tumor de talo cerca del primer Nido de azotes! /// We have a creep tumor by the first Scourge Nest!
Conversation/zMission_Char02/Line00011=¡Despierten! ¡Aniquilen a ese gorgóneo! /// Awaken! Annihilate that Gorgon!
Conversation/zMission_Char02/Line00012=¡El Nido de azotes está muerto! /// The Scourge Nest died!
Conversation/zMission_Char02/Line00013=[Happy 80]¡Perfecto! [Serious]¡Este[/Happy] es el comienzo del fin, Campoguerra![/Serious] /// [Happy 80]Perfect! [Serious]This[/Happy] is the beginning of the end, Warfield![/Serious]
Conversation/zMission_Char02/Line00014=¡Mi gorgóneo! /// My gorgon!
Conversation/zMission_Char02/Line00015=[Serious]Tenemos más.[/Serious] Coloquen un tumor de talo cerca del próximo. ¡Muévanse! /// [Serious]We have more.[/Serious] Get a creep tumor by the next one. Move!
Conversation/zMission_Char02/Line00016=¡Llamen a otro gorgóneo! /// Call in another Gorgon!
Conversation/zMission_Char02/Line00017=¡Traigan a otro gorgóneo a la batalla! /// Get another Gorgon into the fight!
Conversation/zMission_Char02/Line00018=¡Traigan un gorgóneo! ¡Aplasten a Kerrigan! /// Bring in a Gorgon! Crush Kerrigan!
Conversation/zMission_Char02/Line00019=¡Otro gorgóneo, mi Reina! /// Another Gorgon, my queen!
Conversation/zMission_Char02/Line00020=¡El General Campoguerra llamó a otro gorgóneo, mi Reina! /// General Warfield called in another Gorgon, my queen!
Conversation/zMission_Char02/Line00021=Dos menos. Se aproximan más. ¡Extiendan el talo! /// Two down. There's more coming. Spread the creep!
Conversation/zMission_Char02/Line00022=[Surprise 70]¡Otro más! [/Surprise][Serious]¡Déjame este planeta a mí, Campoguerra![/Serious] /// [Surprise 70]Got another one! [/Surprise][Serious]Leave this planet to me, Warfield![/Serious]
Conversation/zMission_Char02/Line00023=¡Jamás, Kerrigan! /// Never, Kerrigan!
Conversation/zMission_Char02/Line00024=¡Hemos derribado otro gorgóneo! Sigan así... ¡despierten más nidos de azotes! /// Another Gorgon down! Keep it up -- awaken more scourge nests!
Conversation/zMission_Char02/Line00025=Gracias, mi Reina. Hay más miembros de mi colonia enterrados entre los muertos. /// Thank you, my queen. There are more of my brood burrowed among the dead.
Conversation/zMission_Char02/Line00026=Tal vez te necesite cerca del frente de batalla para sembrar tumores de talo. /// I may want to keep you near the front lines to spawn creep tumors.
Conversation/zMission_Char02/Line00027=Entiendo. Mientras más tumores haya, más rápido se expandirá el talo. /// I understand. The more tumors there are, the faster creep spreads.
Conversation/zMission_Char02/Line00028=¡Otro gorgóneo! ¡Vas a pagar por esto, Kerrigan! /// Another Gorgon! You'll pay for this, Kerrigan!
Conversation/zMission_Char02/Line00029=¡Desplieguen el escuadrón táctico omega! ¡Destruyan su colmenar! /// Deploy tactical squad omega! Take down their hive cluster!
Conversation/zMission_Char02/Line00030=Mis exploradores indican que existen varias estructuras terran en el área. /// My scouts report several terran structures in the area.
