Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zDebrief_Expedition01/Line00012=Je ne vous ai pas donné l’ordre de faire des prisonniers. /// I didn't order you to take prisoners.
Conversation/zDebrief_Expedition01/Line00013=Quel intérêt ? Il n’arrivera pas à utiliser du matériel génétique protoss. /// What's the point? He won't be able to use protoss genetic material.
Conversation/zDebrief_Expedition01/Line00014=En fait, garde-la en vie pour le moment. Je lui trouverai peut-être une utilité plus tard. /// [Surprise 60]Actually,[/Surprise] keep her alive for now. [Serious]I might find a use for her.[/Serious]
Conversation/zDebrief_Hybrid02/Group00001=Debrief for Hybrid02 /// Debrief for Hybrid02
Conversation/zDebrief_Hybrid02/Group00002=OBSOLETE /// OBSOLETE
Conversation/zDebrief_Hybrid02/Line00003=Cela fait des millénaires qu’il tente de ressusciter son maître. /// Narud's been trying to resurrect his master for millennia.
Conversation/zDebrief_Hybrid02/Line00004=C’est logique. Le conflit sans fin entre les Protoss et les Zergs, les hybrides… tout cela fait partie d’un plan pour le retour d’Amon. /// It makes sense. The endless conflict between protoss and zerg, the hybrid... all part of a plan to bring Amon back.
Conversation/zDebrief_Hybrid02/Line00005=J’ai appris une chose. Son dévouement pour Amon. Narud essaie de ramener cette créature à la vie depuis des millénaires. /// I sensed one thing. His devotion to Amon. Narud has been trying to resurrect that creature for millennia.
Conversation/zDebrief_Hybrid02/Line00008=À moins que nous ne l’arrêtions. /// Unless we stop him.
Conversation/zDebrief_Hybrid02/Line00011=J’ai eu un bref contact avec l’esprit de Narud. J’ai senti sa dévotion pour cet... Amon. /// I touched Narud's mind in there. [Serious]I sensed his devotion to this... Amon.[/Serious]
Conversation/zDebrief_Hybrid03/Comment00004=Fade in on Kerrigan, in close -- we can't see her surroundings, but she is surrounded by green, with perhaps a few bubbles floating past -- like she's in some kind of healing pool. /// Fade in on Kerrigan, in close -- we can't see her surroundings, but she is surrounded by green, with perhaps a few bubbles floating past -- like she's in some kind of healing pool.
Conversation/zDebrief_Hybrid03/Comment00014=We hear Izsha and Zagara's voices from far away. /// We hear Izsha and Zagara's voices from far away.
Conversation/zDebrief_Hybrid03/Comment00015=Fade out /// Fade out
Conversation/zDebrief_Hybrid03/Group00007=Hybrid03 Debrief A /// Hybrid03 Debrief A
Conversation/zDebrief_Hybrid03/Line00027=Je suis… en vie. /// I am... alive.
Conversation/zDebrief_Hybrid03/Line00028=Ma reine, vous m’entendez ? /// My queen, can you hear me?
Conversation/zDebrief_Hybrid03/Line00029=À peine. Nous vous avons ramenée au léviathan. Reposez-vous maintenant, je vais contrôler l’Essaim jusqu’à ce que vous soyez rétablie. /// Barely. We dragged you back to the leviathan. Rest now, I will control the Swarm until you are healed.
Conversation/zDebrief_Hybrid03/Line00030=Pourquoi… est-ce que tu… n’essaies pas… /// Why... aren't you... trying to...
Conversation/zDebrief_Hybrid03/Line00031=De prendre le contrôle de l’Essaim ? Mais parce que j’ai encore beaucoup à apprendre de vous, ma reine. /// Take the Swarm for my own? Because I still have much to learn from you, my queen.
Conversation/zDebrief_Hybrid03/Line00032=Assez. Elle se rétablit, elle a donc besoin de repos, maintenant. /// Enough. She is healing, but she must rest now.
Conversation/zDebrief_Korhal01/Group00001=zDebrief_Korhal01 /// zDebrief_Korhal01
Conversation/zDebrief_Korhal01/Line00001=Ne sous-estime pas Mengsk. Il est de loin l’adversaire le plus rusé que nous ayons jamais affronté. /// Don't underestimate Mengsk. [Angry 80]He is by far the most cunning enemy we've ever faced.[/Angry]
Conversation/zDebrief_Korhal01/Line00002=Votre vengeance est proche. Plus rien ne peut l’arrêter. /// Your revenge is close, now. [Happy 70]Nothing can stop it.[/Happy]
Conversation/zDebrief_Korhal01/Line00013=Trouve Amon, et détruis-le avant qu’il ne réduise à nouveau l’Essaim en esclavage. /// Find Amon, destroy him before he can enslave the Swarm again.
Conversation/zDebrief_Korhal01/Line00014=À vos ordres. /// As you command.
Conversation/zDebrief_Korhal01/Line00016=Si jamais je succombe, tu devras quitter Korhal avec l’Essaim. /// If I should fall, you must take the Swarm from Korhal.
Conversation/zDebrief_Korhal01/Line00017=Fuir ? Ce ne sont pas les manières des Zergs. /// Flee? This is not the way of the zerg.
Conversation/zDebrief_Korhal01/Line00018=Mais c’est ma volonté. Tu vas obéir… et partir avec l’Essaim à la recherche de notre véritable ennemi. /// Yet it is my will. [Serious]You will obey my command, and take the Swarm to seek our true enemy.[/Serious]
Conversation/zDebrief_Lab01/Comment00003=She watches him go, shakes her head and looks down -- she doesn't believe it. /// She watches him go, shakes her head and looks down -- she doesn't believe it.
Conversation/zDebrief_Lab01/Comment00004=Raynor smiles at her, walks away. /// Raynor smiles at her, walks away.
Conversation/zDebrief_Lab01/Group00001=OBSOLETE /// OBSOLETE
Conversation/zDebrief_Lab01/Group00002=ALTS /// ALTS
Conversation/zDebrief_Lab01/Group00003=Lab01 Debrief /// Lab01 Debrief
Conversation/zDebrief_Lab01/Line00009=Je suis désolée, Jim. Pour tout. /// I'm so sorry Jim. For all of it.
Conversation/zDebrief_Lab01/Line00032=Tu as déclenché une belle pagaille, Sarah. Et ça me plait pas trop de te voir contrôler des Zergs. /// You sure made a mess down there, Sarah. And I ain't real comfortable with you controlling them zerg.
Conversation/zDebrief_Lab01/Line00042=Elle a disparu pour toujours. Je le sais. Et peut-être que quand tout ça sera terminé, on l’aura, ce nouveau départ. /// She's gone forever. I know it. Maybe when it's all said and done, we'll get that new start.
Conversation/zDebrief_Lab01/Line00045=J’aimerais que ce soit aussi simple. Écoute, je ne me rappelle pas de tout ce que j’ai fait, mais je sais que je ne peux pas oublier mon passé. /// I wish it was that simple. Look, I don't remember everything I've done, but I do know I can't outrun my past.
Conversation/zDebrief_Lab01/Line00046=Où est-ce que tu veux en venir, chérie ? /// What are you getting at, darlin'?
Conversation/zDebrief_Lab01/Line00047=Ton ami, Tychus. On m’a dit que tu avais dû le descendre. /// Your friend, Tychus. They told me you had to shoot him.
Conversation/zDebrief_Lab01/Line00048=J’ai fait mon choix. /// I made my choice.
Conversation/zDebrief_Lab01/Line00050=Je n’aime pas ça non plus, mais Valérian méritait une leçon. /// I don't like it either, but Valerian needed to be taught a lesson.
Conversation/zDebrief_Lab01/Line00051=Laisse tomber. On a déjà trop traîné ici avec le Dominion à notre recherche. Faut filer et prendre un nouveau départ. /// Forget him. We've been here too long with the Dominion looking for us. We got to get out and start over.
Conversation/zDebrief_Lab01/Line00052=T’as pas à le faire… On s’en va. Je vais me mettre en tenue et je te retrouve ici dans une heure. /// You don't have to -- we're leaving now. I'll suit up and meet you back here in an hour.
Conversation/zDebrief_Lab01/Line00053=C’était pas toi, Sarah. J’avais promis de tuer la reine des Lames, et d’une certaine façon, j’y suis arrivé. /// Wasn't you, Sarah. I swore I'd kill the Queen of Blades, and maybe in a way, I did.
Conversation/zDebrief_Lab01/Line00054=Ce n’est pas si simple. La reine des Lames… c’était moi, même si elle ne l’était pas. J’ai du mal à l’expliquer. /// It's not that simple. The Queen of Blades... was me, even when she wasn't. I can't explain.
Conversation/zDebrief_Lab01/Line00055=Oui. On va peut-être vraiment le prendre, ce nouveau départ. /// Yeah. Maybe we can really get that new start.
Conversation/zDebrief_Lab01/Line00056=C’est quoi, le texte ? /// What's my line again?
Conversation/zDebrief_Lab01/Line00057=J’ai des antécédents avec les Zergs, Jim. /// I have a history with the zerg, Jim. 
Conversation/zDebrief_Lab01/Line00058=Tu as déclenché une belle pagaille, Sarah. /// You made a mess down there, Sarah.
Conversation/zDebrief_Lab01/Line00059=Tu commences à regretter de m’avoir ramenée ? /// Starting to regret bringing me back?
Conversation/zDebrief_Lab01/Line00060=Il a fait son choix. J’ai fait le mien. /// He made his choice. I made mine.
Conversation/zDebrief_Lab01/Line00065=Ce n’était pas toi, Sarah. Laisse le passé au passé et pensons plutôt à sortir d’ici. Je vais m’équiper, je te retrouve ici dans une heure. /// That wasn't you, Sarah. Leave the past behind, and let's focus on gettin' out of here. I'll suit up and meet you here in an hour.
Conversation/zDebrief_Lab01/Line00066=D’accord. Ça me va… /// Okay. That sounds... good.
Conversation/zDebrief_Lab01/Line00067=Jamais. /// Never.
Conversation/zDebrief_Lab01/Line00068=On m’a raconté ce qui s’est passé avec ton ami Tychus. Je suis désolée. /// I heard about what happened with your friend, Tychus. I'm sorry.
Conversation/zDebrief_Lab01/Line00069=Tu aurais mieux fait de le laisser me tuer. J’ai tué des millions de gens. J’étais la reine des Lames. /// Maybe you should have let him kill me. I slaughtered millions as the Queen of Blades...
Conversation/zDebrief_Mission5/Group00001=Debrief that Plays after Misison 5 /// Debrief that Plays after Misison 5
Conversation/zDebrief_Mission5/Line00001=Je sens la haine de ma reine, elle brûle comme une étoile. Mais il y a autre chose en dessous… je ne comprends pas. /// I feel my queen's [Surprise 60]hatred, burning like a star.[/Surprise] But there is [Serious]something[/Serious] underneath it... [Surprise 60]I do not understand.[/Surprise]
Conversation/zDebrief_Mission5/Line00002=C’est de la douleur, Izsha. Parfois même ma haine ne suffit pas à me protéger… de mes souvenirs. /// [Sad 60]It's pain, Izsha.[/Sad] Sometimes even [Serious]my hatred[/Serious] can't shield me from... [Sad 80]memories.[/Sad]
Conversation/zDebrief_Mission5/Line00003=D’un ennemi qui vous a fait du mal ? /// Of an enemy who damaged you?
Conversation/zDebrief_Mission5/Line00004=Non. D’une époque meilleure. D’un ami… que j’ai perdu. /// [Sad 60]No. Memories of better times. Of a friend... now lost.[/Sad]
Conversation/zDebrief_Zerus02/Comment00001=Kerrigan walks up to her spot on the leviathan, past Zagara, who bows, past Izsha, who bows. She stops in front of Dehaka. /// Kerrigan walks up to her spot on the leviathan, past Zagara, who bows, past Izsha, who bows. She stops in front of Dehaka.
Conversation/zDebrief_Zerus02/Comment00005=Kerrigan walks off. /// Kerrigan walks off.
Conversation/zDebrief_Zerus02/Group00001=Zerus02 Debrief /// Zerus02 Debrief
Conversation/zDebrief_Zerus02/Line00007=Izsha, qu’est-ce que ce Zerg primordial fait sur mon léviathan ? /// Izsha, what is a primal zerg doing on my leviathan?
Conversation/zDebrief_Zerus02/Line00028=Je suis Dehaka. Celui-qui-récolte. Je tue, je prends l’essence. Maintenant je viens à vous car je sens votre changement. Tout Zérus le sent. /// I am Dehaka. One-who-collects. I kill, I take essence. Now I come to you because I feel your change. All Zerus feels it.
Conversation/zDebrief_Zerus02/Line00029=Vous brillez. Vous apporterez plus d’essence, et je vous suivrai. Quand vous ne le ferez plus, j’arrêterai. /// You shine. You will bring more essence, and I will follow. When you do not, I will not.
Conversation/zDebrief_Zerus02/Line00030=Mais tu n’as pas peur de moi, n’est-ce pas, Dehaka ? /// But you don't fear me, do you, Dehaka?
Conversation/zDebrief_Zerus02/Line00031=Oui. /// Yes.
Conversation/zDebrief_Zerus02/Line00032=Bon, j’ai déjà conclu des alliances sur des bases moins solides. Très bien, tu peux rester. Mais si tu me trahis, je récolterai ton essence. /// Well, I've forged alliances on shakier ground than that. Very well, you can stay. Betray me and I'll collect your essence.
Conversation/zDebrief_Zerus02/Line00033=Tout Zérus le craint, vous craint. /// All Zerus fears it, and you.
Conversation/zDoW_Arc4/Comment00001=Kerrigan walks up and Izsha unfolds to greet her /// Kerrigan walks up and Izsha unfolds to greet her
Conversation/zDoW_Arc4/Comment00002=Tyrador IX /// Tyrador IX
Conversation/zDoW_Arc4/Comment00003=Néphor II /// Nephor II
Conversation/zDoW_Arc4/Group00001=Destructeur de mondes - Arc 4 /// Destroyer of Worlds - Arc 4
Conversation/zDoW_Arc4/Group00002=Scripted Scene /// Scripted Scene
Conversation/zDoW_Arc4/Group00003=Choisissez une planète /// Choose A Planet
Conversation/zDoW_Arc4/Group00005=Planètes /// Planets
Conversation/zDoW_Arc4/Line00003=Cette fois, nous allons frapper Mengsk là où ça fait mal. Un monde du noyau. /// This time we strike Mengsk where it hurts. A core world.
Conversation/zDoW_Arc4/Line00004=Rokarr, la plus puissante de nos mères des couvées, dirige une grande nuée. /// Rokarr, the strongest of your broodmothers, commands a large brood.
Conversation/zDoW_Arc4/Line00005=La couvée de Rokarr est capable de s’emparer de l’un des mondes du noyau pour l’Essaim, avant notre assaut sur Korhal. /// Rokar's brood is capable of claiming a core world for the Swarm, before the assault on Korhal begins.
Conversation/zDoW_Arc4/Line00006=Si Tyrador IX était détruit en même temps que Korhal, il resterait peu de mondes contrôlés par le Dominion pour défier l’Essaim. /// The destruction of Tyrador IX alongside Korhal would leave few Dominion-controlled worlds left to challenge the Swarm.
Conversation/zDoW_Arc4/Line00007=Ma reine, j’ai été contactée par les dernières mères des couvées. /// My queen, I have been contacted by the last of our broodmothers.
Conversation/zDoW_Arc4/Line00008=Sa destruction entraînerait la perte d’un ravitaillement essentiel pour le Dominion, ainsi que la mort d’un grand nombre de leurs partisans. /// It's destruction will cause the loss of vital supplies, and a large amount of Dominion supporters.
Conversation/zDoW_Arc4/Line00009=Choisissez le monde qu’elle devra détruire. /// Choose the world for her to destroy.
Conversation/zDoW_Arc4/Line00010=Tyrador IX, un des derniers mondes du noyau du Dominion, fournit une grande partie de l’armée. /// One of the few remaining core worlds of the Dominion, Tyrador IX produces much of the Dominion army.
Conversation/zDoW_Arc4/Line00011=Néphor II abrite de nombreuses usines du Dominion et fournit un important soutien à ses troupes. /// Nephor II is home to many of the Dominion's factories and provides a wealth of support to Dominion forces.
Conversation/zDoW_Confirmation/Group00001=Destroyer of Worlds Confirmation Lines /// Destroyer of Worlds Confirmation Lines
Conversation/zDoW_Confirmation/Line00001=Je vais détruire ce monde au nom de l’Essaim. /// I will destroy this world in the name of the Swarm.
Conversation/zDoW_Confirmation/Line00003=Les Terrans vont sentir la colère de l’Essaim. /// The terrans shall know the wrath of the Swarm.
