Character/Name/ArtanisUI,Artanis /// Artanis=0
Conversation/UI_VO/Line00009,Sente-se na posição de lótus. Ao inspirar, conte até 10. Ao expirar, conte até 12. Imagine nuvens, anjos, o sol e coelhinhos aos seus pés. Sorria internamente e deixe seu espírito se iluminar. Você é a perfeição. Seu lugar é aqui neste mundo. Você não é descartável. Ame-se. Abrace a si mesmo. Mas não deixe ninguém ver. /// Sit comfortably in a lotus position. When you breathe in, count to 10. Breathing out, count to 12. Imagine clouds, angels, the sun, and bunnies on your feet. Giggle internally and let your soul light shine. You are beautiful. You are meant to be in this world. You are not trash. Love yourself. Hug yourself. But don't let anyone see.=1144
Conversation/UnknownConversation/Group00001,Comunicação da IA=1145
Conversation/UnknownConversation/Group00002,Protoss=1146
Conversation/UnknownConversation/Group00003,Terrano=1147
Conversation/UnknownConversation/Group00004,Zerg=1148
Conversation/acLobby/Comment00001,Saudação=1149
Conversation/acLobby/Comment00002,Seleção=1150
Conversation/acLobby/Comment00003,Dificuldade=1151
Conversation/acLobby/Comment00004,Comentário=1152
Conversation/acLobby/Comment00005,Aprimorado=1153
Conversation/acLobby/Comment00006,Saiba Mais=1154
Conversation/acLobby/Comment00007,Novo Comandante=1155
Conversation/acLobby/Line00001,Adjutor Ativado: Saudações e boas vindas ao módulo de Comando Aliado. /// Adjutant Online: Greetings and welcome to the Allied Commander module.=1156
Conversation/acLobby/Line00002,Aqui você e outro Comandante se juntarão e enfrentarão os combatentes inimigos juntos. /// Here you and another Commander will join forces and engage enemy combatants together.=1157
Conversation/acLobby/Line00005,Você pode selecionar um comandante quando estiver pronto. /// You may select a commander when you are ready.=1158
Conversation/acLobby/Line00006,Selecionar um comandante. /// Select a commander.=1159
Conversation/acLobby/Line00007,A dificuldade da missão pode ser alterada aqui. /// Mission difficulty can be altered here.=1160
Conversation/acLobby/Line00008,Parabéns pela promoção, Comandante. Conforme você continua a ganhar níveis, desbloqueará novas unidades e habilidades. /// Congratulations on your promotion, Commander. As you continue to gain levels, you will unlock new units and abilities.=1161
Conversation/acLobby/Line00009,Você pode saber mais sobre as unidades e habilidades atualmente disponíveis para o seu comandante aqui. /// You can learn more about your commander's currently available units and abilities here.=1162
Conversation/acLobby/Line00010,Novos comandantes estão disponíveis. Você pode avaliá-los quando quiser. /// New commanders are now available. You may review them at your leisure.=1163
Conversation/acLobby/Line00011,Novas missões estão disponíveis, Comandante. /// New missions have come online, Commander.=1164
Conversation/pCinematic_Protoss00/Comment00001,FIM=1165
Conversation/pCinematic_Protoss00/Group00001,Protoss00 - As One (Pre-Render)=1166
Conversation/pCinematic_Protoss00/Group00002,Estertores=1167
Conversation/pCinematic_Protoss00/Line00001,O Enxame trouxe destruição ao nosso mundo.=1168
Conversation/pCinematic_Protoss00/Line00002,Nosso povo orgulhoso teve que fugir.=1169
Conversation/pCinematic_Protoss00/Line00003,Mas ainda assim... /// And yet...=1170
Conversation/pCinematic_Protoss00/Line00004,Eles não destruíram nossa união.=1171
Conversation/pCinematic_Protoss00/Line00006,Pois nós somos unidos pelo Khala...=1172
Conversation/pCinematic_Protoss00/Line00007,...a união sagrada de nossos pensamentos e emoções.=1173
Conversation/pCinematic_Protoss00/Line00011,Hoje nós vamos reconquistar nossa terra natal...=1174
Conversation/pCinematic_Protoss00/Line00012,...e o nosso legado!=1175
Conversation/pCinematic_Protoss00/Line00013,Poder imensurável.=1176
Conversation/pCinematic_Protoss00/Line00014,(Estertor de Morte)=1177
Conversation/pCinematic_Protoss00/Line00015,(estertores de dor)=1178
Conversation/pCinematic_Protoss00/Line00016,(Arconte dispara contra os zergs)=1179
Conversation/pCinematic_Protoss00/Line00017,(Arconte é prensado contra uma transportadora por um mammuthus)=1180
Conversation/pCinematic_Protoss00/Line00018,(Arconte é prensado contra uma transportadora por um mammuthus)=1181
Conversation/pCinematic_Protoss00/Line00019,(Decepa o braço do mammuthus)=1182
Conversation/pCinematic_Protoss00/Line00020,(É perfurado de novo)=1183
Conversation/zPrerender_ZI/Group00001,ZI=1184
Conversation/zPrerender_ZI/Group00002,Estertores=1185
Conversation/zPrerender_ZI/Group00003,OBSOLETO=1186
Conversation/zPrerender_ZI/Line00001,Eu sou o Enxame.=1187
Conversation/zPrerender_ZI/Line00002,Exércitos serão destruídos. Mundos arderão em chamas.=1188
Conversation/zPrerender_ZI/Line00003,Finalmente, neste mundo, a vingança será minha.=1189
Conversation/zPrerender_ZI/Line00004,Porque eu sou a Rainha das Lâminas.=1190
Conversation/zPrerender_ZI/Line00005,Não sou?=1191
Conversation/zPrerender_ZI/Line00006,(gritando)=1192
Conversation/zPrerender_ZI/Line00009,(gritando)=1193
Conversation/zPrerender_ZI/Line00010,(arquejo)=1194
Conversation/zPrerender_ZI/Line00011,Exércitos serão destruídos.=1195
Conversation/zPrerender_ZI/Line00012,Mundos arderão em chamas.=1196
Conversation/zPrerender_ZI/Line00013,Finalmente,=1197
Conversation/zPrerender_ZI/Line00014,neste mundo,=1198
Conversation/zPrerender_ZI/Line00015,vengeance shall be mine. /// vengeance shall be mine.=1199
ConversationState/Characters/CharAdjutant,Adjutor /// Adjutant=1200
ConversationState/Characters/CharExecutor,Executor /// Executor=1201
ConversationState/Characters/CharQueen,Rainha /// Queen=1202
ConversationState/Characters/ModUtilityVoice,ModUtilityVoice /// ModUtilityVoice=1203
VoiceOver/AbathurA/AddOnComplete00,Adicional construído. /// Add-on constructed.=1204
VoiceOver/AbathurA/AddOnComplete01,Adicional operacional. /// Add-on, operational.=1205
VoiceOver/AbathurA/AllyBaseUnderAttack00,Base aliada atacada. /// Ally's base, under assault.=1206
VoiceOver/AbathurA/AllyUnderAttack00,Forças aliadas em combate. /// Allied forces in combat.=1207
VoiceOver/AbathurA/BadLZ00,Zona de pouso inaceitável. /// Unacceptable landing zone.=1208
VoiceOver/AbathurA/BaseUnderAttack00,Base cercada. /// Base under siege.=1209
VoiceOver/AbathurA/BuildError00,Comando inaceitável. /// Command unacceptable.=1210
VoiceOver/AbathurA/BuildErrorProtoss00,Impossível transdobrar para lá. /// Cannot warp there.=1211
VoiceOver/AbathurA/BuildErrorTerran00,Impossível construir no local. /// Cannot build there.=1212
VoiceOver/AbathurA/CalldownLaunch00,Lançamento nuclear observado. /// Nuclear launch observed.=1213
VoiceOver/AbathurA/CalldownLaunch01,Lançamento nuclear iminente. /// Imminent nuclear launch.=1214
VoiceOver/AbathurA/CommandCenterUpgraded00,Central de comando aprimorada. /// Command center, upgraded.=1215
VoiceOver/AbathurA/ConstructInterrupt00,Construção interrompida. /// Construction interrupted.=1216
VoiceOver/AbathurA/Countdown00,Cinco... Quatro... Três... Dois... Um... /// Five... Four... Three... Two... One...=1217
VoiceOver/AbathurA/EvolutionComplete00,Evolução concluída. /// Evolution complete.=1218
VoiceOver/AbathurA/EvolutionComplete01,Enxame evoluiu. /// Swarm has evolved.=1219
VoiceOver/AbathurA/ForcesUnderAttack00,Forças enxame atacadas. /// Swarm forces under attack.=1220
VoiceOver/AbathurA/ForcesUnderAttackProtoss00,Forças protoss em combate no momento. /// Protoss forces, now in combat.=1221
VoiceOver/AbathurA/ForcesUnderAttackTerran00,Enfrentando forças inimigas. /// Hostile forces engaged.=1222
VoiceOver/AbathurA/GamePaused00,Jogo pausado. /// Game paused.=1223
VoiceOver/AbathurA/GameResumed00,Jogo retomado. /// Game resumed.=1224
VoiceOver/AbathurA/GeyserExhausted00,Gêiser de gás vespeno exaurido. /// Vespene geyser exhasusted.=1225
VoiceOver/AbathurA/GeyserExhausted01,Gêiser de gás vespeno esgotado. /// Vespene geyser, depleted.=1226
VoiceOver/AbathurA/LandingInterrupt00,Zona de pouso obstruída. /// Landing zone, obstructed.=1227
VoiceOver/AbathurA/MULEDeployed00,Lançando MULE. /// Deploying MULE.=1228
VoiceOver/AbathurA/MaxSupply00,Não. Impossível. Limite de suprimentos alcançado. /// No. Not possible. Supply limit reached.=1229
VoiceOver/AbathurA/MaxSupply01,Enxame com suprimentos no máximo. /// Swarm at maximum supply.=1230
VoiceOver/AbathurA/MetamorphosisComplete00,Metamorfose concluída. /// Metamorphosis complete.=1231
VoiceOver/AbathurA/MetamorphosisComplete01,Completando metamorfose. /// Completing metamorphosis.=1232
VoiceOver/AbathurA/MineralsDepleted00,Jazida de minérios exaurida. /// Mineral field exhausted.=1233
VoiceOver/AbathurA/MineralsDepleted01,Jazida de minérios esgotada. /// Mineral field, depleted.=1234
VoiceOver/AbathurA/MineralsDepleted02,Aglomerado de minérios exaurido. /// Mineral cluster, expended.=1235
VoiceOver/AbathurA/MutationComplete00,Mutação concluída. /// Mutation complete.=1236
VoiceOver/AbathurA/MutationComplete01,Sequências criadas. Enxame evoluído. /// Sequences, spun. Swarm, mutated.=1237
VoiceOver/AbathurA/NeedCreep00,Transmutação somente na gosma. /// Must be morphed on creep.=1238
VoiceOver/AbathurA/NeedGeyser00,Estrutura precisa ser colocada em gêiser de gás vespeno. /// Structure must be placed on vespene geyser.=1239
