Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zEvoMission_Roach/Comment00018=Mission Start /// Mission Start
Conversation/zEvoMission_Roach/Comment00019=Unit explaination /// Unit explaination
Conversation/zEvoMission_Roach/Comment00021=Blink /// Blink
Conversation/zEvoMission_Roach/Comment00022=Supplying additonal roaches /// Supplying additonal roaches
Conversation/zEvoMission_Roach/Comment00023=Ending /// Ending
Conversation/zEvoMission_Roach/Comment00024=Zealot reaction /// Zealot reaction
Conversation/zEvoMission_Roach/Group00001=zEvoMission_Roach /// zEvoMission_Roach
Conversation/zEvoMission_Roach/Group00002=OBSOLETE /// OBSOLETE
Conversation/zEvoMission_Roach/Group00003=Glacial /// Glacial
Conversation/zEvoMission_Roach/Group00004=Corpser /// Corpser
Conversation/zEvoMission_Roach/Group00005=Split 1 /// Split 1
Conversation/zEvoMission_Roach/Group00006=Split 2 /// Split 2
Conversation/zEvoMission_Roach/Line00001=Cepa de carroñero: implanta parásito de cría de cucaracha. Surge de cadáver enemigo. /// Corpser strain: implants roachling parasite. Erupts from enemy's corpse.
Conversation/zEvoMission_Roach/Line00002=Carroñeros restantes recuperados. /// Remaining corpsers recovered.
Conversation/zEvoMission_Roach/Line00003=Protoss en alerta. Se refugian en laboratorio. Eliminar. /// Protoss on alert. Taking refuge within laboratory. Eliminate.
Conversation/zEvoMission_Roach/Line00007=Rondadores listos para el combate. /// Prowlers ready for combat.
Conversation/zEvoMission_Roach/Line00008=Esencia adquirida. Incorporando a cepa de cucaracha. /// Essence acquired. Spinning sequence into roach strain.
Conversation/zEvoMission_Roach/Line00013=Miriópodos descubiertos. Abundantes. Matar. Reunir esencia. /// Scantipedes discovered. Abundant. Kill. Collect essence.
Conversation/zEvoMission_Roach/Line00021=Éxito de cepa vil. Protoss erradicados. /// Vile strain successful. Protoss eliminated.
Conversation/zEvoMission_Roach/Line00022=Debo preparar secuencias. Regreso a fosa de evolución. /// Must prepare sequences. Returning to evolution pit.
Conversation/zEvoMission_Roach/Line00023=Base defendida por centinelas. Enterrar rondadores. Excavan bajo escudos. /// Sentries securing facility. Burrow prowlers. Tunnel under shields.
Conversation/zEvoMission_Roach/Line00024=Máquinas de guerra protoss detectadas. Destruir colosos. /// Detecting multiple protoss war machines. Destroy colossi.
Conversation/zEvoMission_Roach/Line00026=Rondador: recubre de ácido al enemigo, corroe escudos y armadura. Daño en el tiempo. /// Prowler: Acid coats foe, eats through shields and armor. Damages over time.
Conversation/zEvoMission_Roach/Line00027=Colosos destruidos. Nueva cepa lista para ensayo. Carroñeros. /// Colossi destroyed. Next strain ready for test. Corpser.
Conversation/zEvoMission_Roach/Line00028=No... me puedo... mover... /// Difficult... to move.
Conversation/zEvoMission_Roach/Line00029=Qué... frío... /// So... cold...
Conversation/zEvoMission_Roach/Line00030=No debo rendirme. /// Must not give up.
Conversation/zEvoMission_Roach/Line00031=¡Abominaciones! /// Abominations!
Conversation/zEvoMission_Roach/Line00032=¡El experimento está suelto!  /// The experiment is loose!
Conversation/zEvoMission_Roach/Line00033=¡Zerg! /// Zerg!
Conversation/zEvoMission_Roach/Line00034=Viaja rápido, criatura en combate con tropas protoss. /// Travel quickly, creature in combat with protoss forces.
Conversation/zEvoMission_Roach/Line00035=Esencia adquirida. Cucarachas modificadas con secuencia parasítica. /// Essence acquired. Roaches modified with parasitic sequence.
Conversation/zEvoMission_Roach/Line00037=Cucarachas pueden enterrarse, regenerar salud. /// Roaches able to burrow, regenerate health.
Conversation/zEvoMission_Roach/Line00038=[Serious]Avanzad. [/Serious][Angry 70]No dejéis supervivientes.[/Angry] /// [Serious]Push forward. [/Serious][Angry 70]Leave no survivors.[/Angry]
Conversation/zEvoMission_Roach/Line00039=Protoss destruidos. Esencia de miriópodo obtenida. /// Protoss destroyed, scantipede essence secure.
Conversation/zEvoMission_Roach/Line00040=Preparación de ensayo en curso. Localizado centro de investigación en noreste. /// Preparing next test. Remote experiment site discovered in northeast.
Conversation/zEvoMission_Roach/Line00041=Cepa vil: saliva ácida cubre enemigos. Ralentiza movimiento y ataques. /// Vile strain: acid saliva coats enemy. Slows movement, slows attacks.
Conversation/zEvoMission_Roach/Line00042=¡Los enemigos han drenado la reserva! ¡Destruidlos! /// The enemy has drained our reservoir! Destroy them!
Conversation/zEvoMission_Roach/Line00043=Frío... como el vacío... /// Cold... as the void....
Conversation/zEvoMission_Roach/Line00044=¡Los zerg! ¡Detenedlos! /// The zerg! Stop them!
Conversation/zEvoMission_Roach/Line00045=Si nuestro destino es morir, ¡que sea en glorioso combate! /// If it is our fate to die, let it be in glorious battle!
Conversation/zEvoMission_Roach/Line00046=¡Que las crías de cucaracha ataquen primero! /// Let the roachlings attack the enemy first!
Conversation/zEvoMission_Roach/Line00047=[Serious]¡A por los[/Serious] acechadores [Surprise 60]antes de[/Surprise] que utilicen [Serious]traslación![/Serious] /// [Serious]Focus fire[/Serious] on the stalkers [Surprise 60]before [/Surprise]they [Serious]blink away![/Serious]
Conversation/zEvoMission_Roach/Line00049=Más cucarachas. Llegada inminente. /// Additional roaches, arriving now.
Conversation/zEvoMission_Roach/Line00050=Más cucarachas. /// More roaches.
Conversation/zEvoMission_Roach/Line00051=¡Hermanos, que los zerg no escapen! ¡Matadlos a todos! /// Brothers, do not let the zerg escape! Slay them all!
Conversation/zEvoMission_Roach/Line00052=[Serious]Avanzad. [/Serious][Angry 70]No dejéis supervivientes.[/Angry] /// [Serious]Push forward. [/Serious][Angry 70]Leave no survivors.[/Angry]
Conversation/zEvoMission_Roach/Line00053=¡Que las crías de cucaracha ataquen primero! /// Let the roachlings attack the enemy first!
Conversation/zEvoMission_Roach/Line00054=[Serious]¡A por los[/Serious] acechadores [Surprise 60]antes de[/Surprise] que utilicen [Serious]traslación![/Serious] /// [Serious]Focus fire[/Serious] on the stalkers [Surprise 60]before [/Surprise]they [Serious]blink away![/Serious]
Conversation/zEvoMission_Roach/Line00055=Los sistemas no responden. No puedo... atacar. /// Systems unresponsive. Cannot... attack.
Conversation/zEvoMission_Roach/Line00056=Debemos... concentrarnos. /// Remain... focused.
Conversation/zEvoMission_Ultralisk/Comment00001=Gas container discovered /// Gas container discovered
Conversation/zEvoMission_Ultralisk/Comment00002=Immediately after exploding generator. /// Immediately after exploding generator.
Conversation/zEvoMission_Ultralisk/Comment00003=Marines enter. /// Marines enter.
Conversation/zEvoMission_Ultralisk/Comment00004=Ultralisks morph. /// Ultralisks morph.
Conversation/zEvoMission_Ultralisk/Comment00005=Post cinematic /// Post cinematic
Conversation/zEvoMission_Ultralisk/Comment00006=Gas goes off. /// Gas goes off.
Conversation/zEvoMission_Ultralisk/Comment00007=Ending /// Ending
Conversation/zEvoMission_Ultralisk/Comment00008=Cápsulas de lanzamiento /// Drop-pods
Conversation/zEvoMission_Ultralisk/Comment00009=All protoss killed /// All protoss killed
Conversation/zEvoMission_Ultralisk/Comment00010=Explain burrow charge /// Explain burrow charge
Conversation/zEvoMission_Ultralisk/Comment00011=Burrow out of cage /// Burrow out of cage
Conversation/zEvoMission_Ultralisk/Comment00012=Alarms go off. /// Alarms go off.
Conversation/zEvoMission_Ultralisk/Comment00013=Slow down moment /// Slow down moment
Conversation/zEvoMission_Ultralisk/Comment00014=Marine shouts /// Marine shouts
Conversation/zEvoMission_Ultralisk/Comment00015=Dominion Scientist Barks /// Dominion Scientist Barks
Conversation/zEvoMission_Ultralisk/Comment00016=Iniciar misión /// Mission Start
Conversation/zEvoMission_Ultralisk/Comment00017=Soldados /// Marines
Conversation/zEvoMission_Ultralisk/Comment00018=Post cinematic /// Post cinematic
Conversation/zEvoMission_Ultralisk/Comment00019=Dominon dialogue /// Dominion dialogue
Conversation/zEvoMission_Ultralisk/Comment00020=First Ultralisk killed. /// First Ultralisk killed.
Conversation/zEvoMission_Ultralisk/Comment00021=Ultralisk reinforcement /// Ultralisk reinforcement
Conversation/zEvoMission_Ultralisk/Group00001=EvoMission_Ultralisk /// EvoMission_Ultralisk
Conversation/zEvoMission_Ultralisk/Group00002=Noxious /// Noxious
Conversation/zEvoMission_Ultralisk/Group00003=Torrasque /// Torrasque
Conversation/zEvoMission_Ultralisk/Group00004=Mid-cinematic. /// Mid-cinematic.
Conversation/zEvoMission_Ultralisk/Group00005=Mid cinematic /// Mid cinematic
Conversation/zEvoMission_Ultralisk/Group00006=OBSOLETE /// OBSOLETE
Conversation/zEvoMission_Ultralisk/Group00007=Subsequent Nuke attacks /// Subsequent Nuke attacks
Conversation/zEvoMission_Ultralisk/Group00008=Split 1 /// Split 1
Conversation/zEvoMission_Ultralisk/Group00009=Split 2 /// Split 2
Conversation/zEvoMission_Ultralisk/Line00001=Alerta. Fallo de contención de espécimen. Activando protocolo de defensa. /// Warning. Speciment containment failure. Enacting defense protocol.
Conversation/zEvoMission_Ultralisk/Line00003=Compuesto tóxico liberado. Gran potencial. Acoplando a secuencias de ultralisco. /// Toxic compound released, great potential. Bonding to ultralisk sequences.
Conversation/zEvoMission_Ultralisk/Line00004=Modificando secuencia de ultralisco. Adaptando al compuesto. /// Modifying Ultralisk sequence. Forming bond with compound.
Conversation/zEvoMission_Ultralisk/Line00005=Adaptación completa. Ultraliscos desarrollados listos para combate. /// Adaptation complete. Augmented ultralisks, ready for combat.
Conversation/zEvoMission_Ultralisk/Line00006=Cepa tóxica: emite compuestos nocivos. Daña a enemigos cercanos. /// Noxious strain: emits toxic compound. Damages nearby foes.
Conversation/zEvoMission_Ultralisk/Line00009=Centro de investigación inutilizado. Especímenes liberados. Procedemos a campo de batalla posterior. /// Research facility crippled. Specimens freed. Proceeding to subsequent battleground.
Conversation/zEvoMission_Ultralisk/Line00011=Cepa de ultralisco: magnasauro. Regenera tejidos muertos. Revive criatura. /// Ultralisk strain: torrasque. Resuscitates dead tissue. Revives creature.
Conversation/zEvoMission_Ultralisk/Line00012=Más ultraliscos listos. Envío ahora. /// Additional ultralisks ready. Delivering now.
Conversation/zEvoMission_Ultralisk/Line00013=Instalaciones destruidas. Experimentos nucleares imposibles. /// Facility destroyed. Experimental weapon production no longer possible.
Conversation/zEvoMission_Ultralisk/Line00014=Prepararé secuencia de ultralisco. Regreso a fosa de evolución. /// Will prepare ultralisk sequence. Returning to evolution pit.
Conversation/zEvoMission_Ultralisk/Line00015=Ultralisco: puede enterrarse y cargar contra enemigos. Huir de jaula. /// Ultralisk: able to burrow and charge enemy. Escape cage.
Conversation/zEvoMission_Ultralisk/Line00018=Utilizar ultraliscos. Destruir consola de seguridad. Liberar zerg cautivos. /// Command ultralisks. Destroy security console, free captive zerg.
Conversation/zEvoMission_Ultralisk/Line00019=Presionad, seguimos con el asalto. /// Press on, we continue the assault.
Conversation/zEvoMission_Ultralisk/Line00020=¿Qué me he perdido? /// What am I missing?
Conversation/zEvoMission_Ultralisk/Line00021=¡El espécimen se ha escapado! /// The specimin has broken free!
Conversation/zEvoMission_Ultralisk/Line00022=Cepa tóxica: libera explosión venenosa. Daña a enemigos en zona objetivo. /// Noxious strain: releases poisonous explosion. Damages enemies in target area.
Conversation/zEvoMission_Ultralisk/Line00023=¡Aah! /// Aah!
Conversation/zEvoMission_Ultralisk/Line00024=Patrulla de seguridad 4, ¿qué está pasando? /// Security Squad 4, what is going on in there?
Conversation/zEvoMission_Ultralisk/Line00025=¡El espécimen se acerca al ala de seguridad! [Angry]¡Que acudan todas las patrullas![/Angry] /// The specimen is approaching the security wing! [Angry]All squads converge, now![/Angry]
Conversation/zEvoMission_Ultralisk/Line00026=[Surprise 70]¿A qué estáis esperando? [/Surprise][Angry]¡Disparad![/Angry] /// [Surprise 70]What are you people [/Surprise][Angry]doing? Shoot them![/Angry]
Conversation/zEvoMission_Ultralisk/Line00027=¡Contened a los especímenes o el emperador [Angry]acabará con vosotros![/Angry] /// Contain those specimens, or the emperor [Angry]will have your head![/Angry]
Conversation/zEvoMission_Ultralisk/Line00028=¡Quema! /// It burns!
Conversation/zEvoMission_Ultralisk/Line00029=¡No me alisté para esto! /// I didn't sign up for this!
Conversation/zEvoMission_Ultralisk/Line00030=Las tropas del Dominio [Serious]custodian el puente. Avanzad y asegurad el paso.[/Serious] /// The bridge is guarded by [Serious]Dominion forces. Move forward, secure the passage.[/Serious]
Conversation/zEvoMission_Ultralisk/Line00031=¡Vienen ultraliscos! /// Ultralisks incoming!
Conversation/zEvoMission_Ultralisk/Line00032=Disparad la cabeza nuclear. /// Fire the warhead, now.
Conversation/zEvoMission_Ultralisk/Line00033=Señor, todavía es experimental. No sabemos qué... /// Sir, it's still experimental! We don't know what it'll--
Conversation/zEvoMission_Ultralisk/Line00034=No recuerdo haber pedido un informe. ¡Dispare el condenado misil, ya! /// I don't recall asking for a progress report. Fire the damn warhead, now!
Conversation/zEvoMission_Ultralisk/Line00035=Analizando daños. Compuesto radiactivo infectando a ultralisco. /// Analyzing damage. Radioactive compound infecting ultralisk.
Conversation/zEvoMission_Ultralisk/Line00036=Integrando a trayectoria evolutiva atrofiada. /// Integrating with atrophied evolutionary path.
Conversation/zEvoMission_Ultralisk/Line00037=¡Detenedlos! /// Stop them!
Conversation/zEvoMission_Ultralisk/Line00038=¿Qué son esos bichos? /// What are these ugly things?
Conversation/zEvoMission_Ultralisk/Line00039=¡Venid a mí! ¡Nadie se mete con el dios del trueno! /// Come get some! Nothing brings down a thunder god!
Conversation/zEvoMission_Ultralisk/Line00040=¡No veo nada! /// It's in my eyes!
Conversation/zEvoMission_Ultralisk/Line00041=¡Hay que controlar esta instalación! ¡Ya! /// I want this facility under control, now!
Conversation/zEvoMission_Ultralisk/Line00042=¡Se ha vuelto a levantar! ¡No puede ser! /// It got back up! Oh, that ain't right!
Conversation/zEvoMission_Ultralisk/Line00043=¡Mi coche, tío! ¡Acababa de terminar de pagarlo! /// My car, man! I just paid that thing off!
Conversation/zEvoMission_Ultralisk/Line00044=Aprovéchalo. /// Make use of it.
Conversation/zEvoMission_Ultralisk/Line00045=¡Otra cabeza nuclear! /// Another warhead!
Conversation/zEvoMission_Ultralisk/Line00046=Cada vez que tus bestias se levanten, ¡volveré a tumbarlas con una cabeza nuclear! /// Every time your animals get back up, I'll put them down with a warhead!
Conversation/zEvoMission_Ultralisk/Line00047=Si hace falta, convertiré esta ciudad en ruinas radiactivas. [Angry 80]¡Otra cabeza nuclear![/Angry] /// I will turn this city into a radiated ruin if I have to. [Angry 80]Another warhead![/Angry]
Conversation/zEvoMission_Ultralisk/Line00048=¡Lanzad otra cabeza nuclear a esos monstruos! ¡Acabad con ellos de una vez por todas! /// I want another warhead inbound on those monsters! Put them down, and keep them down!
